smiles,standard_type,pPot,cid,tid
O=C(Nc1ccc(-c2cccc3c2CNC3=O)cc1)Nc1cc(C(F)(F)F)ccc1F,IC50,7.638272163982407,CHEMBL184170,279
O=C(Nc1ccc(-c2cccc3c2CNC3=O)cc1)Nc1ccc(C(F)(F)F)cc1,IC50,6.79317412396815,CHEMBL364626,279
O=C(Nc1ccc(-c2cccc3c2CNC3=O)cc1)Nc1ccc2c(c1)CCC2,IC50,7.4089353929735005,CHEMBL427139,279
O=C(Nc1ccc(-c2cccc3c2CNC3=O)cc1)Nc1cccc(C(F)(F)F)c1,IC50,8.154901959985743,CHEMBL410711,279
O=C(Nc1ccc(-c2cccc3c2CNC3=O)cc1)Nc1cccc(Cl)c1,IC50,7.337242168318426,CHEMBL182468,279
O=C(Nc1ccc(-c2cccc3c2CNC3=O)cc1)Nc1cccc(F)c1,IC50,6.2839966563652006,CHEMBL182648,279
O=C(Nc1ccc(-c2ccccc2)cc1)c1ccccc1Cn1ccc2ncnc-2c1,IC50,6.161150909262744,CHEMBL382478,279
O=C(Nc1ccc(-c2ccccc2)cc1)c1scnc1CCc1ccncc1,IC50,5.96657624451305,CHEMBL425930,279
O=C(Nc1ccc(-c2cccnc2)cc1)Nc1cc(Br)cc(C(F)(F)F)c1,IC50,9.443697499232712,CHEMBL3586049,279
O=C(Nc1ccc(-c2cccnc2)cc1)Nc1cc(Br)ccc1OC(F)(F)F,IC50,7.200108315343135,CHEMBL3586052,279
O=C(Nc1ccc(-c2cccnc2)cc1)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,IC50,9.657577319177792,CHEMBL3586057,279
O=C(Nc1ccc(-c2cccnc2)cc1)Nc1ccc(Cl)c(Cl)c1,IC50,8.659555885159882,CHEMBL3586056,279
O=C(Nc1ccc(-c2cccnc2)cc1)Nc1ccc(OC(F)(F)F)cc1Br,IC50,8.337242168318426,CHEMBL3586051,279
O=C(Nc1ccc(-c2csc(Nc3ccc(O)cc3)n2)cc1)C12CC3CC(CC(C3)C1)C2,IC50,6.769551078621726,CHEMBL3099680,2409
O=C(Nc1ccc(-c2csc3c(=O)cc(N4CCOCC4)oc23)cc1)c1cccnc1,IC50,7.275724130399211,CHEMBL2326955,4005
O=C(Nc1ccc(-c2csc3c(=O)cc(N4CCOCC4)oc23)cc1)c1ccncc1,IC50,7.853871964321762,CHEMBL2326959,4005
O=C(Nc1ccc(-c2nc(-c3ccc(Cl)cc3)cs2)cc1)C1CCN(S(=O)(=O)c2ccccc2Cl)CC1,IC50,8.017728766960431,CHEMBL5093204,2409
O=C(Nc1ccc(-c2nc(-c3ccc(F)cc3)cs2)cc1)C1CCN(S(=O)(=O)c2ccccc2Cl)CC1,IC50,8.619788758288394,CHEMBL5074748,2409
O=C(Nc1ccc(-c2nc(-c3ccccc3)cs2)cc1)C1CCN(S(=O)(=O)c2ccccc2Cl)CC1,IC50,8.508638306165727,CHEMBL5082839,2409
O=C(Nc1ccc(-c2nc(N3CCOCC3)c3ncccc3n2)cc1)Nc1cccc(CO)c1,IC50,7.397940008672037,CHEMBL3109141,4005
O=C(Nc1ccc(-c2nc(N3CCOCC3)c3ncccc3n2)cc1)Nc1cccc(O)c1,IC50,6.767003889607846,CHEMBL3109143,4005
O=C(Nc1ccc(-c2nc(N3CCOCC3)c3ncccc3n2)cc1)Nc1cccnc1,IC50,7.346787486224656,CHEMBL3109146,4005
O=C(Nc1ccc(-c2nc(N3CCOCC3)c3nnn(C4CC4)c3n2)cc1)Nc1cccnc1,IC50,7.978810700930062,CHEMBL601462,4005
O=C(Nc1ccc(-c2nc(N3CCOCC3)c3nnn(C4CC4)c3n2)cc1)Nc1cccs1,IC50,8.522878745280337,CHEMBL601073,4005
O=C(Nc1ccc(-c2nc3ccccc3s2)cc1)C1CCN(S(=O)(=O)c2ccccc2Cl)CC1,IC50,8.017728766960431,CHEMBL5089361,2409
O=C(Nc1ccc(-c2ncco2)cc1)C1CCN(S(=O)(=O)c2ccccc2Cl)CC1,IC50,6.7447274948966935,CHEMBL5082030,2409
O=C(Nc1ccc(-c2nccs2)cc1)C1CCN(S(=O)(=O)c2ccccc2Cl)CC1,IC50,8.036212172654444,CHEMBL5083307,2409
O=C(Nc1ccc(-n2nc(-c3cccnc3)cc2C(F)(F)F)cc1)c1ccccc1,IC50,8.207608310501746,CHEMBL1271550,2409
O=C(Nc1ccc(-n2nc(-c3cccnc3)cc2C(F)(F)F)cc1)c1cccnc1,IC50,7.638272163982407,CHEMBL1271497,2409
O=C(Nc1ccc(-n2nc(-c3cccnc3)cc2C(F)(F)F)cc1)c1ccncc1,IC50,8.136677139879545,CHEMBL1271498,2409
O=C(Nc1ccc(-n2nc(-c3cccnc3)cc2C(F)(F)F)cn1)c1ccccc1,IC50,8.327902142064282,CHEMBL1271608,2409
O=C(Nc1ccc(-n2nc(-c3cccnc3)cc2C(F)(F)F)nc1)c1ccccc1,IC50,8.00436480540245,CHEMBL1271658,2409
O=C(Nc1ccc(-n2nc(-c3cccnc3)cc2C(F)(F)F)nn1)c1ccccc1,IC50,8.05551732784983,CHEMBL1271659,2409
O=C(Nc1ccc(Br)cc1)NC1CCC(Oc2ccc(F)cc2)CC1,IC50,9.221848749616356,CHEMBL221737,2409
O=C(Nc1ccc(Br)cc1)Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1,IC50,5.468521082957745,CHEMBL3128236,279
O=C(Nc1ccc(Br)cc1)Nc1ncnc2nn3ccccc3c12,IC50,5.0,CHEMBL178488,203
O=C(Nc1ccc(Br)cc1)c1ccccc1Cn1ccc2cnccc21,IC50,6.356547323513812,CHEMBL203063,279
O=C(Nc1ccc(Br)cc1)c1ccccc1Cn1ccc2ncnc-2c1,IC50,6.42021640338319,CHEMBL382584,279
O=C(Nc1ccc(Br)cc1)c1scnc1CCc1ccncc1,IC50,6.065501548756432,CHEMBL201713,279
O=C(Nc1ccc(C(=O)N2CCCCC2)cc1)NC12CC3CC(CC(O)(C3)C1)C2,IC50,6.919373513078194,CHEMBL4859735,2409
O=C(Nc1ccc(C(=O)N2CCCCC2)cc1)NC1C2CC3CC(C2)CC1C3,IC50,9.397940008672036,CHEMBL4872738,2409
O=C(Nc1ccc(C(=O)N2CCCCC2)cc1)NC1C2CC3CC1CC(O)(C3)C2,IC50,6.663940722133651,CHEMBL4862785,2409
O=C(Nc1ccc(C(=O)N2CCNCC2)cc1)NC12CC3CC(CC(C3)C1)C2,IC50,7.173277479831008,CHEMBL1088565,2409
O=C(Nc1ccc(C(=O)NC2CCCCC2)cc1)NC12CC3CC(CC(O)(C3)C1)C2,IC50,6.099305225547602,CHEMBL4846289,2409
O=C(Nc1ccc(C(=O)NC2CCCCC2)cc1)NC1C2CC3CC(C2)CC1C3,IC50,8.853871964321762,CHEMBL4872410,2409
O=C(Nc1ccc(C(=O)NC2CCCCC2)cc1)NC1C2CC3CC1CC(O)(C3)C2,IC50,6.30715308072277,CHEMBL4850761,2409
O=C(Nc1ccc(C(=O)O)c(O)c1)NC12CC3CC(CC(C3)C1)C2,IC50,7.1487416512809245,CHEMBL527061,2409
O=C(Nc1ccc(C(=O)O)cc1)NC12CC3CC(CC(C3)C1)C2,IC50,5.850472986245652,CHEMBL478321,2409
O=C(Nc1ccc(C(=O)O)cc1)NC1CCC(Oc2ccc(F)cc2)CC1,IC50,6.720955431324177,CHEMBL222160,2409
O=C(Nc1ccc(C(=O)O)cc1)NC1CCC(Oc2cccc(C(=O)O)c2)CC1,IC50,5.080921907623926,CHEMBL245006,2409
O=C(Nc1ccc(C(=O)c2ccccc2)cc1)NC12CC3CC(CC(C3)C1)C2,IC50,8.795880017344075,CHEMBL2031814,2409
O=C(Nc1ccc(C(F)(F)F)cc1)N1CCC(c2nc(-c3ccccn3)no2)CC1,IC50,8.154901959985743,CHEMBL555347,2409
O=C(Nc1ccc(C(F)(F)F)cc1)N1CCC2(CCN(C(=O)c3c(F)cccc3F)CC2)C1,IC50,9.522878745280336,CHEMBL2436563,2409
O=C(Nc1ccc(C(F)(F)F)cc1)NC1CCC(Oc2ccc(F)cc2)CC1,IC50,8.920818753952375,CHEMBL221015,2409
O=C(Nc1ccc(C(F)(F)F)cc1)Nc1ccc(C(F)(F)F)cc1,IC50,7.823908740944319,CHEMBL2031936,2409
O=C(Nc1ccc(C(F)(F)F)cc1)Nc1ccc(F)c(OCCCN2CCOCC2)c1,IC50,8.886056647693163,CHEMBL560662,2409
O=C(Nc1ccc(C(F)(F)F)cc1)Nc1cccc(OCCCN2CCOCC2)c1,IC50,9.0,CHEMBL456836,2409
O=C(Nc1ccc(C(F)(F)F)cc1)Nc1cccc(Oc2ccc3nccn3n2)c1,IC50,7.537602002101044,CHEMBL2203321,279
O=C(Nc1ccc(C(F)(F)F)cc1)Nc1ncnc2nn3ccccc3c12,IC50,5.0,CHEMBL179224,203
O=C(Nc1ccc(C23CC4CC(CC(C4)C2)C3)cc1)Nc1ccccc1F,IC50,7.025949097207123,CHEMBL4633906,2409
O=C(Nc1ccc(C2Oc3ccccc3S2)cc1)C1CCN(S(=O)(=O)c2ccccc2Cl)CC1,IC50,7.643974142806877,CHEMBL5086741,2409
O=C(Nc1ccc(C=Cc2nc3ccccc3s2)cc1)Nc1ccc(Cl)c(Cl)c1,IC50,8.040958607678906,CHEMBL4578414,2409
O=C(Nc1ccc(CC(=O)c2ccccc2)cc1)NC12CC3CC(CC(C3)C1)C2,IC50,8.327902142064282,CHEMBL2031940,2409
O=C(Nc1ccc(CCc2nc3ccccc3s2)cc1)Nc1ccc(Cl)c(Cl)c1,IC50,7.931814138253838,CHEMBL4439758,2409
O=C(Nc1ccc(CN2CCCC2)cc1)Nc1ccc2ncnc(Nc3cccc(C(F)(F)F)c3)c2c1,IC50,8.387216143280265,CHEMBL3740910,203
O=C(Nc1ccc(CN2CCCC2)cc1)Nc1ccc2ncnc(Nc3cccc(C(F)(F)F)c3)c2c1,IC50,6.247951552180561,CHEMBL3740910,279
O=C(Nc1ccc(CN2CCCCC2)cc1)Nc1ccc2ncnc(Nc3cccc(C(F)(F)F)c3)c2c1,IC50,8.301029995663981,CHEMBL3741473,203
O=C(Nc1ccc(CN2CCOCC2)cc1C(=O)C(=O)N1C(=O)CCC1=O)c1ccccc1,IC50,6.640012825558708,CHEMBL4077157,220
O=C(Nc1ccc(CO)cc1)Nc1ccc(-c2nc(N3CCOCC3)c3ncccc3n2)cc1,IC50,7.236572006437063,CHEMBL3109142,4005
O=C(Nc1ccc(CO)cc1)Nc1cccc(-c2nc(N3CCOCC3)c3ncccc3n2)c1,IC50,5.236572006437063,CHEMBL3109147,4005
O=C(Nc1ccc(Cc2ccc(Cl)cc2)cc1)C1CCN(S(=O)(=O)c2ccccc2Cl)CC1,IC50,6.769551078621726,CHEMBL5083500,2409
O=C(Nc1ccc(Cc2ccccc2)cc1)c1ccccc1Cn1ccc2ncnc-2c1,IC50,5.673664139071249,CHEMBL203429,279
O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)N1CCC2(CCN(C(=O)c3c(F)cccc3F)CC2)C1,IC50,8.958607314841775,CHEMBL2436568,2409
O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)N1CCN(c2nc3c(c(N4CCOCC4)n2)CS(=O)(=O)CC3)CC1,IC50,5.373659632624958,CHEMBL3792866,4005
O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)NC12CC3CC(CC(C3)O1)C2,IC50,7.705533773838407,CHEMBL4778324,2409
O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)NC1CCC(Oc2ccc(C(=O)O)cc2)CC1,IC50,9.30102999566398,CHEMBL2397147,2409
O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)NC1CCC(Oc2cccc(C(=O)O)c2)CC1,IC50,8.065501548756432,CHEMBL2397144,2409
O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)c1ccccc1Cn1ccc2cnccc21,IC50,6.508638306165727,CHEMBL437889,279
O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)c1ccccc1Cn1ccc2ncnc-2c1,IC50,6.356547323513812,CHEMBL206185,279
O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)c1scnc1CCc1ccncc1,IC50,6.568636235841012,CHEMBL202466,279
O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)c1scnc1CCc1cnoc1,IC50,5.673664139071249,CHEMBL202109,279
O=C(Nc1ccc(Cl)c(COc2cccnc2)c1)c1cc(Cl)cc(N2CCOCC2)c1,IC50,7.187086643357144,CHEMBL3109731,260
O=C(Nc1ccc(Cl)c(Cl)c1)N1CCC2(CCN(C(=O)c3c(F)cccc3F)CC2)C1,IC50,8.455931955649724,CHEMBL2436569,2409
O=C(Nc1ccc(Cl)c(Cl)c1)Nc1ccc(Cl)c(Cl)c1,IC50,7.55129368009492,CHEMBL10835,2409
O=C(Nc1ccc(Cl)c(Cl)c1)c1ccccc1Cn1ccc2cnccc21,IC50,7.180456064458131,CHEMBL204548,279
O=C(Nc1ccc(Cl)c(Cl)c1)c1ccccc1Cn1ccc2ncnc-2c1,IC50,7.251811972993799,CHEMBL205984,279
O=C(Nc1ccc(Cl)c(Cl)c1)c1scnc1CCc1ccncc1,IC50,6.7447274948966935,CHEMBL383215,279
O=C(Nc1ccc(Cl)c(Cl)c1)c1scnc1CCc1cnoc1,IC50,5.903089986991944,CHEMBL202714,279
O=C(Nc1ccc(Cl)cc1)N1CCC2(CCN(C(=O)c3c(F)cccc3F)CC2)C1,IC50,8.173925197299173,CHEMBL2436562,2409
O=C(Nc1ccc(Cl)cc1)N1CCCC(CCC2=NNNN2)(c2ccccc2)C1,IC50,8.301029995663981,CHEMBL1079244,2409
O=C(Nc1ccc(Cl)cc1)N1CCCC(CCCO)(c2ccccc2)C1,IC50,8.886056647693163,CHEMBL1079291,2409
O=C(Nc1ccc(Cl)cc1)N1CCCC(CCO)(c2ccccc2)C1,IC50,9.0,CHEMBL1079290,2409
O=C(Nc1ccc(Cl)cc1)N1CCOc2cc(Oc3ncnc4[nH]ccc34)ccc21,IC50,7.110026361596004,CHEMBL270953,279
O=C(Nc1ccc(Cl)cc1)NC1CCC(Oc2ccc(F)cc2)CC1,IC50,9.154901959985745,CHEMBL374730,2409
O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(Cl)c1,IC50,7.886056647693163,CHEMBL1076347,2409
O=C(Nc1ccc(Cl)cc1)Nc1ccc(F)c(OCCCN2CCOCC2)c1,IC50,8.318758762624412,CHEMBL550655,2409
O=C(Nc1ccc(Cl)cc1)Nc1ccc(N=C2C(=O)Nc3ccc(Cl)cc32)cc1,IC50,6.1487416512809245,CHEMBL3589814,279
O=C(Nc1ccc(Cl)cc1)Nc1ccc(N=C2C(=O)Nc3ccc(F)cc32)cc1,IC50,5.714442690992226,CHEMBL3589749,279
O=C(Nc1ccc(Cl)cc1)Nc1ccc(N=C2C(=O)Nc3ccccc32)cc1,IC50,5.600326278518962,CHEMBL3589742,279
O=C(Nc1ccc(Cl)cc1)Nc1ccc(OCCCN2CCOCC2)cc1,IC50,8.823908740944319,CHEMBL551061,2409
O=C(Nc1ccc(Cl)cc1)Nc1ccc(OCc2nc3ccccc3s2)cc1,IC50,7.856985199745905,CHEMBL4447668,2409
O=C(Nc1ccc(Cl)cc1)Nc1cccc(OCCCN2CCOCC2)c1,IC50,8.698970004336019,CHEMBL564360,2409
O=C(Nc1ccc(Cl)cc1)Nc1nc2ccc(N(CCN3CCOCC3)C(=O)Nc3ccc(Cl)cc3)cc2s1,IC50,10.0,CHEMBL4781218,2409
O=C(Nc1ccc(Cl)cc1)c1cccc2cc(Oc3ccnc4ccccc34)ccc12,IC50,8.400007822415901,CHEMBL273064,279
O=C(Nc1ccc(Cl)cc1)c1cccc2cc(Oc3ccncc3)ccc12,IC50,7.739928612014925,CHEMBL269891,279
O=C(Nc1ccc(Cl)cc1)c1cccc2cc(Oc3ccncn3)ccc12,IC50,6.509999358109048,CHEMBL270258,279
O=C(Nc1ccc(Cl)cc1)c1cccc2cc(Oc3ncnc4[nH]ccc34)ccc12,IC50,7.550059011226662,CHEMBL410093,279
O=C(Nc1ccc(Cl)cc1)c1ccccc1Cn1cc(-c2ccncc2)cn1,IC50,5.368556230986828,CHEMBL202682,279
O=C(Nc1ccc(Cl)cc1)c1ccccc1Cn1ccc2cnccc21,IC50,7.036212172654444,CHEMBL203003,279
O=C(Nc1ccc(Cl)cc1)c1ccccc1Cn1ccc2ncnc-2c1,IC50,7.327902142064282,CHEMBL382855,279
O=C(Nc1ccc(Cl)cc1)c1scnc1CCc1ccnc2ccccc12,IC50,5.471083299722345,CHEMBL203149,279
O=C(Nc1ccc(Cl)cc1)c1scnc1CCc1ccncc1,IC50,6.886056647693163,CHEMBL205114,279
O=C(Nc1ccc(Cl)cc1)c1scnc1CCc1cnoc1,IC50,5.732828271596986,CHEMBL203095,279
O=C(Nc1ccc(Cl)cc1Cl)N1CCC2(CCN(C(=O)c3c(F)cccc3F)CC2)C1,IC50,6.939302159646388,CHEMBL2436571,2409
O=C(Nc1ccc(F)c(Cl)c1)Nc1ccc(-c2nc3c(c(N4CCOCC4)n2)CS(=O)(=O)CC3)cn1,IC50,5.172630726946174,CHEMBL3793268,4005
O=C(Nc1ccc(F)c(Cl)c1)Nc1ccc(-c2nc3c(c(N4CCOCC4)n2)CSCC3)cn1,IC50,6.161150909262744,CHEMBL3793049,4005
O=C(Nc1ccc(F)c(F)c1F)NC12CC3CC(CC(C3)O1)C2,IC50,7.671620396561262,CHEMBL4797443,2409
O=C(Nc1ccc(F)c(F)c1F)NC1C2CC3CC(C2)CC1C3,IC50,9.397940008672036,CHEMBL1818384,2409
O=C(Nc1ccc(F)c(F)c1F)NC1CCCC1,IC50,7.250263684430939,CHEMBL1818392,2409
O=C(Nc1ccc(F)c(F)c1F)NC1CCCCC1,IC50,8.920818753952375,CHEMBL1818391,2409
O=C(Nc1ccc(F)c(F)c1F)NC1CCCCCCC1,IC50,9.397940008672036,CHEMBL1818390,2409
O=C(Nc1ccc(F)c(F)c1F)OC1C2CC3CC(C2)CC1C3,IC50,6.333669255698032,CHEMBL1818412,2409
O=C(Nc1ccc(F)c(OCCCN2CCOCC2)c1)NC12CC3CC(CC(C3)C1)C2,IC50,9.096910013008056,CHEMBL560384,2409
O=C(Nc1ccc(F)c(OCCCN2CCOCC2)c1)NC1CCCCC1,IC50,8.187086643357144,CHEMBL549902,2409
O=C(Nc1ccc(F)cc1)C1(C(=O)Nc2ccc(Oc3ccnc(NC4CC4)n3)c(F)c2)CC1,IC50,6.772370350428991,CHEMBL3287600,3717
O=C(Nc1ccc(F)cc1)C1(C(=O)Nc2ccc(Oc3ccnc(Nc4ccc([N+](=O)[O-])cc4)n3)c(F)c2)CC1,IC50,6.191721490417232,CHEMBL3287594,3717
O=C(Nc1ccc(F)cc1)C1(C(=O)Nc2ccc(Oc3ccnc(Nc4cccc([N+](=O)[O-])c4)n3)c(F)c2)CC1,IC50,6.979224511806442,CHEMBL3287593,3717
O=C(Nc1ccc(F)cc1)C1(C(=O)Nc2ccc(Oc3ccnc(Nc4ccccc4)n3)c(F)c2)CC1,IC50,7.165579296318468,CHEMBL3287591,3717
O=C(Nc1ccc(F)cc1)C1(C(=O)Nc2ccc(Oc3ccnc(Nc4ccccc4)n3)c(F)c2)CC1,IC50,6.592439150513638,CHEMBL3287591,279
O=C(Nc1ccc(F)cc1)Nc1ccc(F)c(OCCCN2CCOCC2)c1,IC50,7.397940008672037,CHEMBL551597,2409
O=C(Nc1ccc(F)cc1)Nc1ccc(N=C2C(=O)Nc3ccc(Cl)cc32)cc1,IC50,5.406713932979542,CHEMBL3589812,279
O=C(Nc1ccc(F)cc1)Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1,IC50,5.498940737782249,CHEMBL3128237,279
O=C(Nc1ccc(F)cc1)Nc1cccc(OCCCN2CCOCC2)c1,IC50,7.853871964321762,CHEMBL551126,2409
O=C(Nc1ccc(F)cc1)Nc1cccc(Sc2ccnc3ccsc23)c1,IC50,8.0,CHEMBL3612230,279
O=C(Nc1ccc(F)cc1)Nc1ncnc2nn3ccccc3c12,IC50,5.0,CHEMBL359830,203
O=C(Nc1ccc(F)cc1)c1cnn(-c2ccccc2)c1NC(=O)C(F)(F)F,IC50,5.903089986991944,CHEMBL3618140,284
O=C(Nc1ccc(I)cc1)NC12CC3CC(CC(C3)C1)C2,IC50,9.30102999566398,CHEMBL2031797,2409
O=C(Nc1ccc(I)cc1)NC1CCC(Oc2ccc(F)cc2)CC1,IC50,9.0,CHEMBL220908,2409
O=C(Nc1ccc(I)cc1)NC1CCCCC1,IC50,6.853871964321762,CHEMBL1231797,2409
O=C(Nc1ccc(N2CCn3ccc4ncnc2c43)cc1)Nc1cccc(C(F)(F)F)c1,IC50,8.148741651280925,CHEMBL1254096,279
O=C(Nc1ccc(N=C2C(=O)Nc3ccc(Cl)cc32)cc1)Nc1cccc(Cl)c1,IC50,6.1249387366083,CHEMBL3589813,279
O=C(Nc1ccc(N=C2C(=O)Nc3ccc(F)cc32)cc1)Nc1cccc(C(F)(F)F)c1,IC50,5.673664139071249,CHEMBL3589746,279
O=C(Nc1ccc(N=C2C(=O)Nc3ccc(F)cc32)cc1)Nc1cccc(Cl)c1,IC50,5.701146923590294,CHEMBL3589748,279
O=C(Nc1ccc(N=C2C(=O)Nc3ccccc32)cc1)Nc1cccc(C(F)(F)F)c1,IC50,5.370590400897282,CHEMBL3589738,279
O=C(Nc1ccc(N=C2C(=O)Nc3ccccc32)cc1)Nc1cccc(Cl)c1,IC50,5.58838029403677,CHEMBL3589741,279
O=C(Nc1ccc(NC(=O)NC23CC4CC(CC(C4)C2)C3)cc1)NC12CC3CC(CC(C3)C1)C2,IC50,7.709965388637482,CHEMBL3263299,2409
O=C(Nc1ccc(Nc2ccc([N+](=O)[O-])c3ncnc(O)c23)cc1)Nc1cc(C(F)(F)F)ccc1Cl,IC50,7.866649016557956,CHEMBL4464237,279
O=C(Nc1ccc(Nc2ccc([N+](=O)[O-])c3ncnc(O)c23)cc1)Nc1cc(Cl)ccc1Cl,IC50,7.376750709602099,CHEMBL4453846,279
O=C(Nc1ccc(Nc2ccc([N+](=O)[O-])c3ncnc(O)c23)cc1)Nc1ccc(C(F)(F)F)cc1Cl,IC50,7.920818753952375,CHEMBL3310052,279
O=C(Nc1ccc(Nc2ccc([N+](=O)[O-])c3ncnc(O)c23)cc1)Nc1cccc(C(F)(F)F)c1,IC50,7.346787486224656,CHEMBL4590229,279
O=C(Nc1ccc(Nc2ccc([N+](=O)[O-])c3ncnc(O)c23)cc1)c1ccc(Cl)cc1,IC50,6.440452444419566,CHEMBL4437475,279
O=C(Nc1ccc(Nc2ccc([N+](=O)[O-])c3ncnc(O)c23)cc1)c1ccc(F)cc1,IC50,7.188424994129407,CHEMBL4460817,279
O=C(Nc1ccc(Nc2ccc([N+](=O)[O-])c3ncnc(O)c23)cc1)c1ccccc1,IC50,6.133771752620353,CHEMBL4570139,279
O=C(Nc1ccc(Nc2ncnc3ccccc23)cc1)Nc1cccc(Br)c1,IC50,7.040958607678906,CHEMBL3628797,279
O=C(Nc1ccc(Nc2ncnc3sc4c(c23)CCCC4)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,IC50,6.698970004336019,CHEMBL4278922,279
O=C(Nc1ccc(Nc2ncnc3sc4c(c23)CCCC4)cc1)Nc1cccc(Br)c1,IC50,5.403402904373539,CHEMBL3628799,203
O=C(Nc1ccc(Nc2ncnc3sc4c(c23)CCCC4)cc1)Nc1cccc(Br)c1,IC50,6.508638306165727,CHEMBL3628799,279
O=C(Nc1ccc(Nc2ncnc3sccc23)cc1)Nc1cccc(Br)c1,IC50,5.935542010773082,CHEMBL3628798,279
O=C(Nc1ccc(O)c(C(=O)O)c1)NC12CC3CC(CC(C3)C1)C2,IC50,6.935542010773082,CHEMBL477046,2409
O=C(Nc1ccc(O)c(Cl)c1)NC12CC3CC(CC(C3)C1)C2,IC50,8.292429823902063,CHEMBL2031806,2409
O=C(Nc1ccc(O)cc1)NC12CC3CC(CC(C3)C1)C2,IC50,7.619788758288394,CHEMBL477872,2409
O=C(Nc1ccc(O)cc1)Nc1ccc(-c2nc(N3CCOCC3)c3ncccc3n2)cc1,IC50,7.346787486224656,CHEMBL3109144,4005
O=C(Nc1ccc(OC(=O)c2ccccc2)cc1)NC12CC3CC(CC(C3)C1)C2,IC50,7.958607314841775,CHEMBL514055,2409
O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1ccccc1Cn1ccc2cnccc21,IC50,7.136677139879544,CHEMBL205610,279
O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1ccccc1Cn1ccc2ncnc-2c1,IC50,7.022276394711152,CHEMBL205413,279
O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1scnc1CCc1ccncc1,IC50,6.958607314841775,CHEMBL379674,279
O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1scnc1CCc1cnoc1,IC50,5.752026733638193,CHEMBL424672,279
O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCC(CO)CC1,IC50,7.337242168318426,CHEMBL592023,2409
O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCC2(CCN(C(=O)C3(C(F)(F)F)CC3)CC2)C1,IC50,9.522878745280336,CHEMBL2436586,2409
O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCC2(CCN(C(=O)C3CC3(F)F)CC2)C1,IC50,9.30102999566398,CHEMBL2436587,2409
O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCC2(CCN(C(=O)C3CCC(O)CC3)CC2)C1,IC50,8.920818753952375,CHEMBL2436585,2409
O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCC2(CCN(C(=O)C3CCCCC3)CC2)C1,IC50,9.154901959985745,CHEMBL2436584,2409
O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCC2(CCN(C(=O)C3CCOC3)CC2)C1,IC50,8.55284196865778,CHEMBL2436582,2409
O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCC2(CCN(C(=O)C3CCOCC3)CC2)C1,IC50,8.522878745280337,CHEMBL2436583,2409
O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCC2(CCN(C(=O)c3c(F)cccc3F)CC2)C1,IC50,9.397940008672036,CHEMBL2436564,2409
O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCC2(CCN(C(=O)c3cc(O)ccc3F)CC2)C1,IC50,9.69897000433602,CHEMBL2436573,2409
O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCC2(CCN(C(=O)c3cccc4[nH]cnc34)CC2)C1,IC50,9.096910013008056,CHEMBL2436576,2409
O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCC2(CCN(C(=O)c3cccc4ncccc34)CC2)C1,IC50,9.69897000433602,CHEMBL2436575,2409
O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCC2(CCN(C(=O)c3ccccc3Cl)CC2)C1,IC50,9.522878745280336,CHEMBL2436574,2409
O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCC2(CCN(C(=O)c3ccccc3F)CC2)C1,IC50,9.154901959985745,CHEMBL2436572,2409
O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCC2(CCN(C(=O)c3ccco3)CC2)C1,IC50,9.045757490560677,CHEMBL2436581,2409
O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCC2(CCN(C(=O)c3cnoc3C3CC3)CC2)C1,IC50,9.69897000433602,CHEMBL2436579,2409
O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCCC(CO)C1,IC50,7.721246399047171,CHEMBL603530,2409
